event,onset,timestamp,confidence,id,diameter,diameter_3d,orig_idx,diameter_3d_pc,diameter_pc
0,0,647824.071364,0.9807130694389344,1,66.8345368808643,6.191820597369318,48,-0.14338805730373938,-0.09932760906808946
0,1,647824.093377,0.9404982328414916,1,66.8486764928245,6.193456662118188,49,-0.11700294485226248,-0.07819247732194778
0,2,647824.111456,0.9779845476150512,1,66.86309001884914,6.19501912005077,50,-0.09180490285523035,-0.05664791355916021
0,3,647824.130408,0.9845263957977296,1,66.8775510249664,6.1964959136476025,51,-0.06798838511228311,-0.03503237910669199
0,4,647824.145209,0.9613309502601624,1,66.8918269431787,6.197875605064585,52,-0.045737851806326724,-0.01369350410334036
0,5,647824.167392,0.9684792160987854,1,66.90566944840585,6.199145954306958,53,-0.025250699549161926,0.0069975284721079944
0,6,647824.184302,0.9701820015907288,1,66.91880650064634,6.200292709855439,54,-0.006756765172832857,0.026634087851573618
0,7,647824.204882,0.9258370399475098,1,66.93094131356149,6.201299142564963,55,0.009474157371047731,0.04477255377259848
0,8,647824.219945,0.944919228553772,1,66.94175932753278,6.202146438543768,56,0.023138653043308643,0.06094273942964801
0,9,647824.237461,0.954596996307373,1,66.95094105012284,6.202814741566125,57,0.03391649689619136,0.07466708470473815
0,10,647824.257136,0.9314441680908204,1,66.95817895847135,6.203284658235989,58,0.041494928120111574,0.08548592096015994
0,11,647824.2792379999,0.957731068134308,1,66.96319605785706,6.203538972557014,59,0.04559630122462632,0.09298521137908189
0,12,647824.304057,0.9596138596534728,1,66.96576208745358,6.203564158066836,60,0.04600247250194922,0.09682077445816173
0,13,647824.3264659999,0.974884033203125,1,66.96570532453406,6.203351475208934,61,0.042572497541515375,0.09673592829790856
0,14,647824.347622,0.9142760634422302,1,66.96292155302243,6.202897803912269,62,0.03525605839278523,0.0925748963109374
0,15,647824.37148,1.0,1,66.95738240490752,6.2022064269271775,63,0.02410609656477991,0.08429527551940819
0,16,647824.391296,0.9445115327835084,1,66.9491438870961,6.201287842244939,64,0.009291915063847078,0.0719807820362961
0,17,647824.411456,0.93213152885437,1,66.93835433922456,6.200160528626493,65,-0.008888475786428263,0.0558531459746936
0,18,647824.433734,0.95472514629364,1,66.92525947585425,6.198851436641879,66,-0.030000439262956036,0.03627964825010377
0,19,647824.4497529999,0.8861391544342041,1,66.91020255681364,6.197396026919858,67,-0.05347209538478781,0.01377337519887778
0,20,647824.470232,0.9561786651611328,1,66.89362042494241,6.195837942883767,68,-0.07859959876111988,-0.01101270398894405
0,21,647824.484575,0.962219774723053,1,66.87603672566048,6.194228441622579,69,-0.10455631703684132,-0.03729587229331921
0,22,647824.499097,0.9869516491889954,1,66.85805034837126,6.192625362604022,70,-0.13040946264276654,-0.06418094203313185
0,23,647824.517202,0.9293559193611144,1,66.84031526517278,6.19109122935752,71,-0.15515070729856806,-0.09069039087686859
0,24,647824.527331,0.9501894116401672,1,66.82351131694801,6.189690426799468,72,-0.17774170379919463,-0.11580802922406264
0,25,647824.5446809999,0.9930886030197144,1,66.80830992976728,6.188485850514618,73,-0.19716812366070702,-0.13853024548386994
0,26,647824.566985,0.9614965915679932,1,66.79533840074394,6.187535404161264,74,-0.21249614410101536,-0.15791938965762364
0,27,647824.579252,0.9508395791053772,1,66.78514246422081,6.186888339568955,75,-0.22293147194684115,-0.1731597273909702
0,28,647824.597605,1.0,1,66.77814632960097,6.186581377375732,76,-0.2278819068193827,-0.18361717327565197
0,29,647824.609303,1.0,1,66.77461484323717,6.186635074429355,77,-0.22701592471253695,-0.18889584922296976
0,30,647824.633256,1.0,1,66.77462713800142,6.187051357334197,78,-0.22030245492873357,-0.18887747167039004
0,31,647824.646936,0.954226553440094,1,66.77806920806098,6.187812939065184,79,-0.20802028845153808,-0.18373245040721464
0,32,647824.67103,0.991205632686615,1,66.78464754603898,6.18888480527698,80,-0.19073410796832668,-0.1738995044800462
0,33,647824.690322,0.9530709981918336,1,66.79392160688053,6.190217529837933,81,-0.16924101765396493,-0.16003713695116328
0,34,647824.704404,1.0,1,66.80534850091446,6.191751769087078,82,-0.144498063474352,-0.1429568301127282
0,35,647824.728169,1.0,1,66.8183310314724,6.1934230867150895,83,-0.11754442145761601,-0.12355124143654805
0,36,647824.746948,0.9662298560142516,1,66.83226449324046,6.195166696682264,84,-0.08942490779703105,-0.10272425191398815
0,37,647824.769553,0.9978513717651368,1,66.84658264618903,6.196922188114726,85,-0.061113779594357265,-0.08132224669760157
0,38,647824.789551,0.956718921661377,1,66.86080044621514,6.198637991344492,86,-0.03344271022301948,-0.060070243634280374
0,39,647824.806634,0.9891467094421388,1,66.8745461853879,6.20027484673441,87,-0.007044846960180262,-0.0395238517543306
0,40,647824.818571,0.9755003452301024,1,66.8875778537604,6.201807746762369,88,0.017676509356867598,-0.020044814514807996
0,41,647824.8353169999,0.9265775084495544,1,66.89978465590588,6.203226401333328,89,0.04055540850218531,-0.0017987429627663865
0,42,647824.8498729999,1.0,1,66.91117749529462,6.204534522703087,90,0.06165171869718655,0.015230660822984632
0,43,647824.859985,1.0,1,66.92187116957352,6.205748117316095,91,0.0812235787698734,0.03121499019291818
0,44,647824.874134,1.0,1,66.93205844580253,6.206892761525018,92,0.0996834631908472,0.04644238298423531
0,45,647824.884753,1.0,1,66.94197442379425,6.207999716309312,93,0.11753552343631846,0.061264253756720954
0,46,647824.897641,0.9528679847717284,1,66.95185125955257,6.2091009312339525,94,0.13529501592581816,0.07602761682317105
0,47,647824.910438,0.9686706066131592,1,66.96186731027629,6.210223389426666,95,0.15339710244610671,0.09099907093506054
0,48,647824.927918,0.9923433661460876,1,66.97209608057538,6.211383368706798,96,0.17210429833725005,0.10628848683142955
0,49,647824.9383169999,0.9864195585250854,1,66.98245768095367,6.212580926491605,97,0.19141752957769764,0.1217764499885865
0,50,647824.974131,1.0,1,66.99267245909566,6.213794622264654,98,0.21099102107668966,0.13704495116078075
0,51,647824.993895,0.923539936542511,1,67.00221530376491,6.214976384676864,99,0.23004951748315516,0.15130908230422957
0,52,647825.01965,1.0,1,67.01026942586924,6.216046457814873,100,0.2473067807407192,0.1633479509983493
0,53,647825.031627,1.0,1,67.01568037499297,6.216888539168606,101,0.260887179210223,0.17143594683046715
0,54,647825.0454909999,0.9628764986991882,1,67.01691418997815,6.21734550997672,102,0.2682568301775712,0.1732801871346279
0,55,647825.068669,1.0,1,67.01202495569473,6.2172162795153305,103,0.2661727071266551,0.16597202259596155
0,56,647825.089144,0.9828508496284484,1,66.9986360189734,6.216254167995967,104,0.25065656044185314,0.14595895983704477
0,57,647825.113138,1.0,1,66.97393862392016,6.214167221215774,105,0.21699999182884788,0.10904262155941868
0,58,647825.139987,1.0,1,66.93471235701935,6.210620929009852,106,0.1598082952876556,0.0504093067844158
0,59,647825.1699549999,1.0,1,66.87737138115675,6.205243775565785,107,0.0730899680401631,-0.03530090101484529
0,60,647825.189277,1.0,1,66.7980380205295,6.1976357548029934,108,-0.04960596040531895,-0.15388414314640997
0,61,647825.2134209999,1.0,1,66.69264198960143,6.187379553809643,109,-0.2150095709418265,-0.3114244635920915
0,62,647825.243578,0.9811728596687316,1,66.55704170238207,6.174053853845927,110,-0.42991554717553004,-0.5141124824193266
0,63,647825.2664109999,0.9717975854873656,1,66.38716398675093,6.157248228918947,111,-0.7009429034107839,-0.7680365583209281
